,reaction_name,reaction_count,reaction_users_count,message,user_id,channel
564,joy,3,"U03UD68RQH3,U03UUR571A5,U03UVHCV6KB",bruh I was struggling so much today....I even called ethio telecom and the customer service told me that I am using 200Mb/s internet :rolling_on_the_floor_laughing: no sh*t...,U03UJGP0C68,Allchannells
565,pensive,3,"U03U1FNPEUX,U03UUR571A5,U03UVHCV6KB",Saw this tweet last week and hate my life:grin:,U03UJGP0C68,Allchannells
566,white_check_mark,1,U03UJGP0C68,"hey, <@U03UJGP0C68>, appreciate the mentioned numbers. The first way I found was to locate the pre-define logo from the assets in the image, as you mentioned there is more than half of the assets have no logo files .
till now my research say there is no way to do it around. but I will reach to you if I found any thing interesting.
Thanks for reaching",U03V6HMRPGQ,Allchannells
567,rolling_on_the_floor_laughing,1,U03UVHCV6KB,i tried that and wasnt solved. It even got me somehow banned,U03U1FNPEUX,Allchannells
568,heavy_check_mark,1,U03U9DB7REG,"actually the display problem can be solved by adding the following
```   ForwardX11 yes
   ForwardAgent yes
   ForwardX11Trusted yes```
in the ssh config file or just by passing these as an arguments when we connect to the instance using ssh.",U03V61VGQG0,Allchannells
569,1,1,U03V61VGQG0,sure ty,U03U1FNPEUX,Allchannells
570,raised_hands::skin-tone-4,1,U03UG4Q7V42,"```import os
rootdir = '../data/Challenge_Data/Assets/&lt;game_id&gt;'

for subdir, dirs, files in os.walk(rootdir):
    for file in files:
        print(os.path.join(subdir, file))```
you can now access all the files/images inside that particular game_id",U03UUR571A5,Allchannells
571,raised_hands,1,U03UJKJGRAQ,"```import os
rootdir = '../data/Challenge_Data/Assets/&lt;game_id&gt;'

for subdir, dirs, files in os.walk(rootdir):
    for file in files:
        print(os.path.join(subdir, file))```
you can now access all the files/images inside that particular game_id",U03UUR571A5,Allchannells
572,white_check_mark,1,U03UUR571A5,Thank you Nati:pray::skin-tone-4:,U03UG4Q7V42,Allchannells
573,eyes,1,U03UUR571A5,"*I am not sure how successful it will be*

The main issue we are facing regarding detecting logos is ""_how can a model detect any logo that it is not trained on?_"" Right? So instead of trying to train logo images what if we train our model on various logo shapes (outline)? then try to extract/detect that shape from any image? we can use object detection here.  If you think about it, most logos are quite similar in their shapes ... please, let me know if anyone has tried this",U03UJGP0C68,Allchannells
574,pray,1,U03U1FNPEUX,I wish I had provided more help.. but you are welcome anyways,U03UUR571A5,Allchannells
575,white_check_mark,1,U03UG4Q7V42,Instances are up.,U03UKL27B0R,Allchannells
576,white_check_mark,1,U03UJGP0C68,And we are not even sure that the position of the logo's are correlated with the outcome. You can work on the the other given relevant features and see how they are related and work on the logo extraction if you have time.,U03UKL27B0R,Allchannells
577,white_check_mark,1,U03UJGP0C68,Or one member of the group can be assigned to focus on that task while the others work on extracting other features and building the model.,U03UKL27B0R,Allchannells
578,white_check_mark,1,U03U1FNPEUX,"#Resources
<https://www.tensorflow.org/js/models>
<https://github.com/tensorflow/tfjs-models/tree/master/face-detection>",U03U9DB7REG,Allchannells
579,smiling_face_with_tear,1,U03UJGP0C68,"That is something else, thought it was only from VS code",U03UVHCV6KB,Allchannells
580,white_check_mark,2,"U03U1FNPEUX,U03UJGP0C68",We will get up in a few minutes.,U03U9DB7REG,Allchannells
581,white_check_mark,2,"U03UJGP0C68,U03U1FNPEUX",Should work now.,U03U9DB7REG,Allchannells
582,1,1,U03U9DB7REG,"yes its working, thank you",U03UJGP0C68,Allchannells
583,raised_hands,1,U03UJKJGRAQ,"Since the engagement instruction is a png, why don't you just locate that image on the main one? And take that as the text location?

That's my idea",U03UH397319,Allchannells
584,100,1,U03UJKJGRAQ,"This function is a good starting point:
```def locate_image_on_image(locate_image: str, on_image: str, prefix: str = '', visualize: bool = False, color: Tuple[int, int, int] = (0, 0, 255)):
    try:

        image = cv2.imread(on_image)
        gray = cv2.cvtColor(image, cv2.COLOR_RGB2GRAY)

        template = cv2.imread(locate_image, 0)

        result = cv2.matchTemplate(gray, template, cv2.TM_CCOEFF)
        _, _, _, max_loc = cv2.minMaxLoc(result)

        height, width = template.shape[:2]

        top_left = max_loc
        bottom_right = (top_left[0] + width, top_left[1] + height)

        if visualize:
            cv2.rectangle(image, top_left, bottom_right, color, 1)
            plt.figure(figsize=(10, 10))
            plt.axis('off')
            image = cv2.cvtColor(image, cv2.COLOR_BGR2RGB)
            plt.imshow(image)

        return {f'{prefix}top_left_pos': top_left, f'{prefix}bottom_right_pos': bottom_right}

    except cv2.error as err:
        print(err)```
It's using the library 'cv2'",U03UH397319,Allchannells
585,pray,7,"U03UG32J3PC,U03U1GHT39V,U03UG0YHAUT,U03UUR571A5,U03UG1Z21JP,U03UFV7HFNF,U03V785NLSU",Finally :grin:,U03V61VGQG0,Allchannells
586,muscle,3,"U03UUR571A5,U03UG32J3PC,U03UG0SFHGT",Finally :grin:,U03V61VGQG0,Allchannells
587,muscle::skin-tone-4,1,U03U1HAG9TR,Finally :grin:,U03V61VGQG0,Allchannells
588,raised_hands,3,"U03UUR571A5,U03UG0SFHGT,U03UG32J3PC",The beginning of the End:joy: :joy:,U03UG0YHAUT,Allchannells
589,smile,5,"U03V61VGQG0,U03UG1Z21JP,U03UFV7HFNF,U03V785NLSU,U03U1HAG9TR",The beginning of the End:joy: :joy:,U03UG0YHAUT,Allchannells
590,raised_hands,6,"U03UG0YHAUT,U03UG32J3PC,U03UFV7HFNF,U03UG5VFN03,U03UJN29Y4C,U03U1FNPEUX",12 of 12:100:,U03TEPYRM2P,Allchannells
591,muscle,2,"U03UG0SFHGT,U03U1FNPEUX",12 of 12:100:,U03TEPYRM2P,Allchannells
592,muscle::skin-tone-4,1,U03U1HAG9TR,12 of 12:100:,U03TEPYRM2P,Allchannells
593,eyes,2,"U03UG1Z21JP,U03U1HAG9TR",What are we submitting today?,U03V785NLSU,Allchannells
594,white_check_mark,3,"U03V6HMRPGQ,U03UG5VFN03,U03UHB8CXDY","The document will be shared soon.

For the submission structure, you can follow the following guideline:
• the project chosen with a summary of the business understanding and tasks to be done.
• what was accomplished during the week
• how you plan to extend the project, and
• the week plan (day by day) to extend the project.",U03UP7V9Q57,Allchannells
595,raised_hands,1,U03UJKJGRAQ,"```docker update --restart=no $(docker ps -a -q)```
",U03UUR571A5,Allchannells
596,heavy_check_mark,1,U03UUR571A5,Thank you very much,U03UJKJGRAQ,Allchannells
597,white_check_mark,1,U03UVHCV6KB,yes,U03UH397319,Allchannells
598,white_check_mark,1,U03V6HMRPGQ,<https://docs.google.com/forms/d/1-DHIqS0cqGDMClMbRpaNhzrCgUJ4zS_aKk6D46QtJiQ/formrestricted?edit_requested=true|https://docs.google.com/forms/d/1-DHIqS0cqGDMClMbRpaNhzrCgUJ4zS_aKk6D46QtJiQ/formrestricted?edit_requested=true>,U03UFV7HFNF,Allchannells
599,1,1,U03UFV7HFNF,Thank you <@U03UFV7HFNF>,U03V6HMRPGQ,Allchannells
600,raised_hands,1,U03UFV7HFNF,Changing that. Will communicate once the permission has been updated,U03UP7V9Q57,Allchannells
601,pray,1,U03UFV7HFNF,Working now.,U03UP7V9Q57,Allchannells
602,heavy_check_mark,2,"U03U1FNPEUX,U03U9EJR362",<https://www.linkedin.com/feed/update/urn:li:activity:6996464008971100160?utm_source=share&amp;utm_medium=member_android|https://www.linkedin.com/feed/update/urn:li:activity:6996464008971100160?utm_source=share&amp;utm_medium=member_android>,U03UG0YHAUT,Allchannells
603,raised_hands,1,U03UG5VFN03,ETL and ELT,U03UHB8CXDY,Allchannells
604,white_check_mark,1,U03UJGP0C68,Please use the submission link for week 12 to submit.,U03TEPYRM2P,Allchannells
